customerID,ChurnStatus,Churn,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,PaymentMethod,PaperlessBilling,InternetService,PhoneService,MonthlyCharges,ChargesBand,TotalCharges,CLV,RuleBasedRisk,SeniorCitizen,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChurnLabel
4622-YNKIJ,Active,0,Male,No,No,No,33,25–48 months,Two year,Electronic check,Yes,Fiber optic,Yes,88.95,High ($65–95),3027.65,2935.35,Low Risk,0,No,Yes,No,No,Yes,Yes,No,No
4412-YLTKF,Churned,1,Female,Yes,No,No,27,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,78.05,High ($65–95),2135.5,2107.35,Low Risk,1,Yes,No,No,Yes,No,No,No,Yes
6734-PSBAW,Active,0,Male,No,Yes,No,72,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,23.55,Low (<$35),1723.95,1695.6,Low Risk,0,Yes,No,No,No,No,No,No,No
3930-ZGWVE,Active,0,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.75,Low (<$35),19.75,19.75,High Risk,0,No,No,No,No,No,No,No,No
2639-UGMAZ,Active,0,Male,Yes,No,No,71,49–72 months,One year,Electronic check,Yes,DSL,No,56.45,Medium ($35–65),3985.35,4007.95,Low Risk,1,No,Yes,Yes,No,No,Yes,Yes,No
2876-GZYZC,Active,0,Female,No,No,No,13,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,85.95,High ($65–95),1215.65,1117.35,Medium Risk,0,Yes,No,No,No,No,No,Yes,No
6207-WIOLX,Churned,1,Female,No,Yes,Yes,25,25–48 months,Month-to-month,Credit card (automatic),Yes,DSL,No,58.6,Medium ($35–65),1502.65,1465.0,Low Risk,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes
8587-XYZSF,Active,0,Male,No,No,No,67,49–72 months,Two year,Bank transfer (automatic),No,DSL,Yes,50.55,Medium ($35–65),3260.1,3386.85,Low Risk,0,No,No,No,No,Yes,No,No,No
3091-FYHKI,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,DSL,No,35.45,Medium ($35–65),35.45,35.45,High Risk,0,No,No,No,No,No,No,Yes,Yes
2372-HWUHI,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,44.35,Medium ($35–65),81.25,88.7,High Risk,0,No,No,No,No,No,No,No,Yes
7799-LGRDP,Active,0,Female,No,No,No,43,25–48 months,Two year,Credit card (automatic),Yes,No,Yes,25.7,Low (<$35),1188.2,1105.1,Low Risk,0,Yes,No,No,No,No,No,No,No
7850-VWJUU,Active,0,Female,No,No,No,23,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,75.0,High ($65–95),1778.5,1725.0,Medium Risk,0,No,Yes,No,No,No,No,No,No
3774-VBNXY,Active,0,Female,No,Yes,Yes,64,49–72 months,Two year,Mailed check,No,No,Yes,20.2,Low (<$35),1277.75,1292.8,Low Risk,0,No,No,No,No,No,No,No,No
6217-KDYWC,Active,0,Male,No,No,Yes,57,49–72 months,Two year,Mailed check,Yes,No,Yes,19.6,Low (<$35),1170.55,1117.2,Low Risk,0,No,No,No,No,No,No,No,No
0390-DCFDQ,Churned,1,Female,Yes,Yes,No,1,0–12 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,70.45,High ($65–95),70.45,70.45,High Risk,1,No,No,No,No,No,No,No,Yes
3146-MSEGF,Active,0,Female,Yes,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,88.05,High ($65–95),6425.65,6339.6,Low Risk,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4080-OGPJL,Churned,1,Female,No,No,No,8,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,71.15,High ($65–95),563.65,569.2,High Risk,0,Yes,Yes,No,No,Yes,No,Yes,Yes
1095-WGNGG,Active,0,Female,No,Yes,No,61,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,101.05,Premium (>$95),5971.25,6164.05,Low Risk,0,Yes,No,Yes,No,No,Yes,Yes,No
2636-SJDOU,Active,0,Male,No,No,No,64,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,84.3,High ($65–95),5289.05,5395.2,Low Risk,0,Yes,Yes,Yes,No,No,No,No,No
1131-QQZEB,Active,0,Male,Yes,Yes,No,71,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,23.95,Low (<$35),1756.2,1700.45,Low Risk,1,Yes,No,No,No,No,No,No,No
5716-EZXZN,Active,0,Female,No,Yes,Yes,65,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,99.05,Premium (>$95),6416.7,6438.25,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,No,No
6837-BJYDQ,Active,0,Male,No,No,No,3,0–12 months,One year,Mailed check,No,No,Yes,19.6,Low (<$35),61.35,58.8,Low Risk,0,No,No,No,No,No,No,No,No
2135-RXIHG,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,DSL,Yes,45.65,Medium ($35–65),45.65,45.65,High Risk,0,No,No,No,No,No,No,No,Yes
6440-DKQGE,Active,0,Male,No,No,Yes,30,25–48 months,One year,Credit card (automatic),No,DSL,Yes,64.5,Medium ($35–65),1929.95,1935.0,Low Risk,0,No,No,Yes,Yes,No,Yes,No,No
3466-BYAVD,Active,0,Male,No,Yes,Yes,15,13–24 months,Month-to-month,Mailed check,Yes,DSL,Yes,69.5,High ($65–95),1071.4,1042.5,Medium Risk,0,No,No,Yes,Yes,Yes,No,Yes,No
3780-YVMFA,Active,0,Female,No,Yes,Yes,8,0–12 months,Month-to-month,Electronic check,Yes,DSL,Yes,68.55,High ($65–95),564.35,548.4,High Risk,0,No,No,No,No,Yes,Yes,Yes,No
3874-EQOEP,Churned,1,Male,No,No,No,7,0–12 months,Month-to-month,Mailed check,No,Fiber optic,Yes,95.0,High ($65–95),655.5,665.0,High Risk,0,Yes,No,No,No,No,Yes,Yes,Yes
1679-JRFBR,Active,0,Female,No,Yes,Yes,70,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,108.15,Premium (>$95),7930.55,7570.5,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
9073-ZZIAY,Active,0,Male,No,Yes,Yes,62,49–72 months,Two year,Electronic check,No,DSL,Yes,86.1,High ($65–95),5215.25,5338.2,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No
3077-RSNTJ,Active,0,Female,No,Yes,Yes,6,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.7,Low (<$35),113.5,118.2,High Risk,0,No,No,No,No,No,No,No,No
6551-GNYDG,Active,0,Female,No,Yes,Yes,14,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,80.9,High ($65–95),1152.8,1132.6,Medium Risk,0,No,No,No,No,No,No,Yes,No
9167-APMXZ,Active,0,Female,No,No,No,22,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,84.15,High ($65–95),1821.95,1851.3,Medium Risk,0,Yes,No,No,No,No,Yes,No,No
2749-CTKAJ,Active,0,Male,No,Yes,Yes,22,13–24 months,One year,Mailed check,No,No,Yes,20.15,Low (<$35),419.9,443.3,Low Risk,0,No,No,No,No,No,No,No,No
6371-NZYEG,Active,0,Male,No,Yes,Yes,16,13–24 months,Two year,Mailed check,No,DSL,Yes,64.25,Medium ($35–65),1024.0,1028.0,Low Risk,0,No,Yes,No,Yes,No,Yes,No,No
7554-NEWDD,Active,0,Male,No,No,No,10,0–12 months,Two year,Bank transfer (automatic),No,No,Yes,25.7,Low (<$35),251.6,257.0,Low Risk,0,Yes,No,No,No,No,No,No,No
8992-VONJD,Active,0,Female,No,No,Yes,13,13–24 months,Month-to-month,Electronic check,Yes,DSL,Yes,56.0,Medium ($35–65),764.55,728.0,Medium Risk,0,No,Yes,Yes,No,No,No,No,No
0867-MKZVY,Churned,1,Female,No,Yes,No,20,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,82.4,High ($65–95),1592.35,1648.0,Medium Risk,0,Yes,Yes,No,No,No,No,No,Yes
4482-EWFMI,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,69.7,High ($65–95),135.2,139.4,High Risk,0,No,No,No,No,No,No,No,No
4648-YPBTM,Active,0,Male,No,No,No,53,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,73.9,High ($65–95),3958.25,3916.7,Low Risk,0,Yes,No,Yes,Yes,Yes,No,Yes,No
2907-ILJBN,Active,0,Female,No,Yes,Yes,11,0–12 months,One year,Mailed check,No,No,Yes,20.6,Low (<$35),233.9,226.6,Low Risk,0,No,No,No,No,No,No,No,No
6345-FZOQH,Active,0,Male,No,Yes,No,69,49–72 months,Two year,Mailed check,No,No,Yes,19.9,Low (<$35),1363.45,1373.1,Low Risk,0,No,No,No,No,No,No,No,No
3376-BMGFE,Churned,1,Female,No,No,No,4,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,70.9,High ($65–95),273.0,283.6,High Risk,0,No,No,No,No,No,No,No,Yes
5997-OPVFA,Active,0,Male,No,Yes,No,72,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,89.05,High ($65–95),6254.45,6411.6,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3445-HXXGF,Churned,1,Male,Yes,Yes,No,58,49–72 months,Month-to-month,Electronic check,Yes,DSL,No,45.3,Medium ($35–65),2651.2,2627.4,Low Risk,1,No,No,Yes,Yes,No,No,Yes,Yes
1159-WFSGR,Active,0,Female,No,Yes,Yes,16,13–24 months,Month-to-month,Electronic check,No,No,Yes,20.4,Low (<$35),321.4,326.4,Medium Risk,0,No,No,No,No,No,No,No,No
7654-YWJUF,Active,0,Male,No,Yes,No,43,25–48 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,84.25,High ($65–95),3539.25,3622.75,Low Risk,0,No,Yes,No,Yes,Yes,No,No,No
1875-QIVME,Churned,1,Female,No,Yes,No,2,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.4,Premium (>$95),242.8,208.8,High Risk,0,Yes,No,No,Yes,Yes,Yes,Yes,Yes
6727-IOTLZ,Active,0,Male,No,Yes,No,14,13–24 months,Two year,Mailed check,No,DSL,Yes,81.95,High ($65–95),1181.75,1147.3,Low Risk,0,No,No,Yes,Yes,Yes,Yes,Yes,No
0691-JVSYA,Churned,1,Female,No,Yes,No,53,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,94.85,High ($65–95),5000.2,5027.05,Low Risk,0,No,No,No,Yes,No,Yes,Yes,Yes
5918-VUKWP,Active,0,Female,No,No,No,32,25–48 months,One year,Bank transfer (automatic),No,No,Yes,20.55,Low (<$35),654.55,657.6,Low Risk,0,No,No,No,No,No,No,No,No
1744-JHKYS,Active,0,Female,No,Yes,No,34,25–48 months,Month-to-month,Electronic check,No,No,Yes,24.7,Low (<$35),780.2,839.8,Low Risk,0,Yes,No,No,No,No,No,No,No
2656-FMOKZ,Churned,1,Female,Yes,No,No,15,13–24 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,74.45,High ($65–95),1145.7,1116.75,Medium Risk,1,Yes,No,No,No,No,No,No,Yes
2070-FNEXE,Churned,1,Female,Yes,No,No,7,0–12 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,76.45,High ($65–95),503.6,535.15,High Risk,1,No,Yes,No,No,No,No,No,Yes
5947-SGKCL,Active,0,Female,No,Yes,Yes,15,13–24 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,105.35,Premium (>$95),1559.25,1580.25,Medium Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,No
3712-PKXZA,Active,0,Male,No,Yes,No,61,49–72 months,One year,Credit card (automatic),Yes,No,Yes,20.55,Low (<$35),1252.0,1253.55,Low Risk,0,No,No,No,No,No,No,No,No
6317-YPKDH,Churned,1,Female,No,No,No,1,0–12 months,Month-to-month,Bank transfer (automatic),No,DSL,No,29.95,Low (<$35),29.95,29.95,High Risk,0,No,No,Yes,No,No,No,No,Yes
6582-OIVSP,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,45.3,Medium ($35–65),45.3,45.3,High Risk,0,No,No,No,No,No,No,No,No
9367-WXLCH,Churned,1,Male,No,No,No,8,0–12 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,84.5,High ($65–95),662.65,676.0,High Risk,0,Yes,No,No,No,No,No,Yes,Yes
5524-KHNJP,Active,0,Male,No,Yes,Yes,33,25–48 months,One year,Credit card (automatic),No,DSL,Yes,74.75,High ($65–95),2453.3,2466.75,Low Risk,0,No,Yes,No,Yes,No,Yes,Yes,No
1918-ZBFQJ,Churned,1,Female,No,No,No,13,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,79.25,High ($65–95),1111.65,1030.25,Medium Risk,0,No,No,Yes,Yes,No,No,No,Yes
1024-GUALD,Churned,1,Female,No,Yes,No,1,0–12 months,Month-to-month,Electronic check,Yes,DSL,No,24.8,Low (<$35),24.8,24.8,High Risk,0,No,No,No,No,No,No,No,Yes
4827-USJHP,Active,0,Male,No,No,No,20,13–24 months,Month-to-month,Mailed check,Yes,DSL,Yes,51.8,Medium ($35–65),1023.85,1036.0,Medium Risk,0,No,No,Yes,No,No,No,No,No
8167-GJLRN,Active,0,Male,No,No,No,3,0–12 months,Month-to-month,Electronic check,No,DSL,No,30.4,Low (<$35),82.15,91.2,High Risk,0,No,No,No,No,Yes,No,No,No
0956-SYCWG,Active,0,Female,No,No,No,13,13–24 months,One year,Electronic check,No,No,Yes,19.65,Low (<$35),244.8,255.45,Low Risk,0,No,No,No,No,No,No,No,No
8017-UVSZU,Active,0,Female,No,Yes,No,40,25–48 months,Month-to-month,Credit card (automatic),No,DSL,Yes,56.6,Medium ($35–65),2379.1,2264.0,Low Risk,0,Yes,No,Yes,No,No,No,No,No
7100-FQPRV,Active,0,Male,No,Yes,Yes,43,25–48 months,One year,Credit card (automatic),Yes,DSL,Yes,71.9,High ($65–95),3173.35,3091.7,Low Risk,0,Yes,Yes,No,No,Yes,No,Yes,No
2472-OVKUP,Churned,1,Male,No,Yes,No,6,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,91.0,High ($65–95),531.0,546.0,High Risk,0,No,No,Yes,Yes,No,No,Yes,Yes
2984-RGEYA,Active,0,Female,No,Yes,Yes,69,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,19.75,Low (<$35),1375.4,1362.75,Low Risk,0,No,No,No,No,No,No,No,No
9680-NIAUV,Active,0,Female,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),No,Fiber optic,Yes,109.7,Premium (>$95),8129.3,7898.4,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
2146-EGVDT,Active,0,Male,No,Yes,Yes,59,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.3,Low (<$35),1192.7,1138.7,Low Risk,0,No,No,No,No,No,No,No,No
2604-IJPDU,Active,0,Female,No,Yes,No,20,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,96.55,Premium (>$95),1901.65,1931.0,Medium Risk,0,No,Yes,Yes,No,Yes,Yes,No,No
9178-JHUVJ,Active,0,Male,No,Yes,Yes,24,13–24 months,Two year,Bank transfer (automatic),Yes,No,Yes,24.1,Low (<$35),587.4,578.4,Low Risk,0,Yes,No,No,No,No,No,No,No
6168-YBYNP,Active,0,Male,No,No,No,59,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,111.35,Premium (>$95),6519.75,6569.65,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
7255-SSFBC,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,112.25,Premium (>$95),8041.65,8082.0,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
3645-DEYGF,Active,0,Male,No,No,Yes,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.75,Low (<$35),20.75,20.75,High Risk,0,No,No,No,No,No,No,No,No
9323-HGFWY,Active,0,Female,No,Yes,No,27,25–48 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,101.9,Premium (>$95),2681.15,2751.3,Low Risk,0,No,Yes,No,No,Yes,Yes,Yes,No
8544-GOQSH,Active,0,Female,No,No,No,14,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,80.05,High ($65–95),1112.3,1120.7,Medium Risk,0,No,No,Yes,No,Yes,No,No,No
3363-DTIVD,Active,0,Male,No,Yes,Yes,71,49–72 months,Two year,Electronic check,No,Fiber optic,Yes,105.55,Premium (>$95),7405.5,7494.05,Low Risk,0,Yes,Yes,No,Yes,No,Yes,Yes,No
7018-WBJNK,Active,0,Male,No,No,Yes,13,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,78.3,High ($65–95),1033.95,1017.9,Medium Risk,0,No,No,No,No,No,Yes,No,No
9142-KZXOP,Active,0,Male,No,No,No,44,25–48 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,68.85,High ($65–95),2958.95,3029.4,Low Risk,0,No,No,No,No,No,No,No,No
7674-YTAFD,Active,0,Female,No,No,No,33,25–48 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,79.95,High ($65–95),2684.85,2638.35,Low Risk,0,No,No,Yes,No,Yes,No,No,No
6348-SNFUS,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,DSL,No,55.45,Medium ($35–65),4179.2,3992.4,Low Risk,0,No,Yes,Yes,Yes,Yes,No,Yes,No
1285-OKIPP,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,79.9,High ($65–95),79.9,79.9,High Risk,0,No,No,No,No,No,No,Yes,Yes
7825-ECJRF,Churned,1,Female,No,No,No,19,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,106.6,Premium (>$95),1934.45,2025.4,Medium Risk,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes
1347-KTTTA,Active,0,Male,No,Yes,No,64,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,102.45,Premium (>$95),6654.1,6556.8,Low Risk,0,No,No,Yes,Yes,Yes,Yes,Yes,No
7841-TZDMQ,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,Yes,46.0,Medium ($35–65),84.5,92.0,High Risk,0,No,No,No,No,No,No,No,Yes
4195-NZGTA,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Electronic check,No,DSL,No,25.25,Low (<$35),25.25,25.25,High Risk,0,No,No,No,No,No,No,No,No
7157-SMCFK,Active,0,Male,No,No,Yes,61,49–72 months,Two year,Mailed check,No,No,Yes,19.75,Low (<$35),1124.2,1204.75,Low Risk,0,No,No,No,No,No,No,No,No
4709-LKHYG,Active,0,Female,No,Yes,Yes,29,25–48 months,One year,Electronic check,No,No,Yes,20.0,Low (<$35),540.05,580.0,Low Risk,0,No,No,No,No,No,No,No,No
2504-DSHIH,Active,0,Male,Yes,Yes,No,23,13–24 months,Month-to-month,Electronic check,No,Fiber optic,Yes,86.8,High ($65–95),1975.85,1996.4,Medium Risk,1,Yes,No,No,No,No,No,Yes,No
0699-NDKJM,Active,0,Female,No,Yes,No,57,49–72 months,Month-to-month,Bank transfer (automatic),Yes,DSL,No,58.75,Medium ($35–65),3437.45,3348.75,Low Risk,0,No,Yes,Yes,Yes,No,Yes,Yes,No
9286-BHDQG,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),No,DSL,No,45.25,Medium ($35–65),3139.8,3258.0,Low Risk,0,No,Yes,Yes,Yes,Yes,No,No,No
0230-WEQUW,Active,0,Male,No,Yes,No,66,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,No,56.6,Medium ($35–65),3789.2,3735.6,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,No,No
2040-LDIWQ,Active,0,Male,No,Yes,Yes,65,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,84.2,High ($65–95),5324.5,5473.0,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
6496-JDSSB,Active,0,Female,No,No,No,8,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,80.0,High ($65–95),624.6,640.0,High Risk,0,No,No,No,No,No,Yes,No,No
9408-SSNVZ,Churned,1,Female,No,No,No,4,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,70.15,High ($65–95),268.35,280.6,High Risk,0,No,No,No,No,No,No,No,Yes
4443-EMBNA,Active,0,Female,No,Yes,No,71,49–72 months,Two year,Bank transfer (automatic),No,No,Yes,24.75,Low (<$35),1836.9,1757.25,Low Risk,0,Yes,No,No,No,No,No,No,No
6469-MRVET,Active,0,Male,No,Yes,Yes,1,0–12 months,One year,Electronic check,Yes,No,Yes,20.2,Low (<$35),20.2,20.2,Low Risk,0,No,No,No,No,No,No,No,No
0742-MOABM,Churned,1,Male,No,Yes,No,4,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,50.05,Medium ($35–65),179.35,200.2,High Risk,0,No,No,No,No,Yes,No,No,Yes
5961-VUSRV,Active,0,Female,No,No,No,12,0–12 months,One year,Bank transfer (automatic),Yes,No,Yes,19.35,Low (<$35),219.35,232.2,Low Risk,0,No,No,No,No,No,No,No,No
6778-JFCMK,Active,0,Male,No,No,No,24,13–24 months,One year,Mailed check,Yes,DSL,No,50.6,Medium ($35–65),1288.75,1214.4,Low Risk,0,No,Yes,No,No,No,Yes,Yes,No
6341-JVQGF,Active,0,Female,No,Yes,Yes,31,25–48 months,One year,Mailed check,Yes,DSL,Yes,81.15,High ($65–95),2545.75,2515.65,Low Risk,0,No,Yes,No,Yes,Yes,Yes,Yes,No
2232-DMLXU,Churned,1,Female,No,Yes,No,1,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,55.2,Medium ($35–65),55.2,55.2,High Risk,0,No,No,No,No,No,Yes,No,Yes
4811-JBUVU,Active,0,Male,No,No,No,30,25–48 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,89.9,High ($65–95),2723.15,2697.0,Low Risk,0,Yes,No,No,No,Yes,No,Yes,No
0945-TSONX,Active,0,Female,No,Yes,Yes,47,25–48 months,Two year,Credit card (automatic),Yes,DSL,Yes,85.3,High ($65–95),4107.25,4009.1,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,Yes,No
2651-ZCBXV,Active,0,Male,No,No,No,54,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,108.0,Premium (>$95),5760.65,5832.0,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,Yes,No
3316-UWXUY,Active,0,Male,No,No,No,50,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,93.5,High ($65–95),4747.5,4675.0,Low Risk,0,No,Yes,Yes,No,Yes,No,Yes,No
8937-RDTHP,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,84.6,High ($65–95),84.6,84.6,High Risk,0,No,Yes,No,No,No,No,Yes,Yes
7083-MIOPC,Active,0,Female,No,No,No,72,49–72 months,Two year,Credit card (automatic),No,No,Yes,20.25,Low (<$35),1566.9,1458.0,Low Risk,0,No,No,No,No,No,No,No,No
1984-GPTEH,Active,0,Female,No,No,No,29,25–48 months,Month-to-month,Electronic check,No,No,Yes,25.15,Low (<$35),702.0,729.35,Low Risk,0,Yes,No,No,No,No,No,No,No
1251-KRREG,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,54.4,Medium ($35–65),114.1,108.8,High Risk,0,Yes,No,Yes,No,No,No,No,Yes
0621-JFHOL,Active,0,Female,No,No,No,10,0–12 months,Two year,Mailed check,Yes,DSL,No,29.6,Low (<$35),299.05,296.0,Low Risk,0,No,No,No,No,Yes,No,No,No
9903-LYSAB,Active,0,Male,No,Yes,No,18,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,73.15,High ($65–95),1305.95,1316.7,Medium Risk,0,Yes,No,No,No,No,No,No,No
0094-OIFMO,Churned,1,Female,Yes,No,No,11,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,95.0,High ($65–95),1120.3,1045.0,High Risk,1,No,No,Yes,No,No,Yes,Yes,Yes
9227-UAQFT,Active,0,Male,No,No,No,16,13–24 months,Two year,Mailed check,No,No,Yes,19.75,Low (<$35),284.35,316.0,Low Risk,0,No,No,No,No,No,No,No,No
7301-ABVAD,Active,0,Female,No,No,No,72,49–72 months,Two year,Bank transfer (automatic),No,DSL,Yes,86.6,High ($65–95),6350.5,6235.2,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
6614-FHDBO,Active,0,Male,No,No,No,72,49–72 months,Two year,Bank transfer (automatic),No,Fiber optic,Yes,109.2,Premium (>$95),7878.3,7862.4,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
7576-ASEJU,Active,0,Female,No,Yes,Yes,41,25–48 months,One year,Credit card (automatic),Yes,DSL,Yes,74.7,High ($65–95),3187.65,3062.7,Low Risk,0,No,Yes,No,No,Yes,Yes,Yes,No
9058-HRZSV,Active,0,Female,Yes,Yes,No,65,49–72 months,Month-to-month,Electronic check,No,Fiber optic,Yes,94.4,High ($65–95),6126.15,6136.0,Low Risk,1,No,Yes,Yes,Yes,No,No,Yes,No
4522-AKYLR,Active,0,Female,Yes,No,No,13,13–24 months,Month-to-month,Electronic check,Yes,DSL,Yes,54.8,Medium ($35–65),731.3,712.4,Medium Risk,1,No,No,Yes,Yes,No,No,No,No
0221-WMXNQ,Active,0,Male,Yes,No,No,4,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,75.35,High ($65–95),273.4,301.4,High Risk,1,No,Yes,No,No,No,No,No,No
0303-UNCIP,Active,0,Male,No,No,No,41,25–48 months,One year,Mailed check,No,DSL,Yes,65.0,Medium ($35–65),2531.8,2665.0,Low Risk,0,Yes,No,No,Yes,No,No,Yes,No
9947-OTFQU,Churned,1,Male,Yes,No,No,15,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.4,High ($65–95),1074.3,1116.0,Medium Risk,1,No,No,Yes,No,No,No,No,Yes
0322-YINQP,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,48.55,Medium ($35–65),48.55,48.55,High Risk,0,No,Yes,No,No,No,No,No,Yes
0959-WHOKV,Active,0,Male,No,No,No,42,25–48 months,One year,Electronic check,Yes,Fiber optic,Yes,99.0,Premium (>$95),4298.45,4158.0,Low Risk,0,Yes,Yes,Yes,Yes,No,No,Yes,No
4075-JFPGR,Active,0,Female,No,Yes,No,51,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,93.5,High ($65–95),4619.55,4768.5,Low Risk,0,No,Yes,Yes,Yes,No,Yes,No,No
4629-NRXKX,Churned,1,Female,No,Yes,Yes,2,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,70.4,High ($65–95),147.15,140.8,High Risk,0,No,No,No,No,No,No,No,Yes
9514-JDSKI,Churned,1,Male,Yes,Yes,No,1,0–12 months,Month-to-month,Electronic check,No,DSL,No,40.2,Medium ($35–65),40.2,40.2,High Risk,1,No,No,Yes,No,No,Yes,No,Yes
